image_id,relative_path,class_id,is_train,bbox_x,bbox_y,bbox_width,bbox_height,class_name,split,display_name
10564,180.Wilson_Warbler/Wilson_Warbler_0033_175259.jpg,180,1,273.0,104.0,122.0,150.0,180.Wilson_Warbler,train,Wilson Warbler
10565,180.Wilson_Warbler/Wilson_Warbler_0067_175261.jpg,180,0,37.0,91.0,387.0,212.0,180.Wilson_Warbler,test,Wilson Warbler
10566,180.Wilson_Warbler/Wilson_Warbler_0117_175262.jpg,180,1,47.0,125.0,173.0,193.0,180.Wilson_Warbler,train,Wilson Warbler
10567,180.Wilson_Warbler/Wilson_Warbler_0118_175779.jpg,180,0,38.0,73.0,352.0,299.0,180.Wilson_Warbler,test,Wilson Warbler
10568,180.Wilson_Warbler/Wilson_Warbler_0131_175268.jpg,180,0,71.0,100.0,201.0,186.0,180.Wilson_Warbler,test,Wilson Warbler
10569,180.Wilson_Warbler/Wilson_Warbler_0056_175269.jpg,180,0,118.0,87.0,366.0,250.0,180.Wilson_Warbler,test,Wilson Warbler
10570,180.Wilson_Warbler/Wilson_Warbler_0024_175278.jpg,180,0,178.0,54.0,159.0,231.0,180.Wilson_Warbler,test,Wilson Warbler
10571,180.Wilson_Warbler/Wilson_Warbler_0054_175285.jpg,180,1,65.0,87.0,321.0,235.0,180.Wilson_Warbler,train,Wilson Warbler
10572,180.Wilson_Warbler/Wilson_Warbler_0027_175290.jpg,180,0,100.0,238.0,190.0,177.0,180.Wilson_Warbler,test,Wilson Warbler
10573,180.Wilson_Warbler/Wilson_Warbler_0114_175295.jpg,180,1,195.0,71.0,125.0,170.0,180.Wilson_Warbler,train,Wilson Warbler
10574,180.Wilson_Warbler/Wilson_Warbler_0047_175304.jpg,180,1,103.0,72.0,157.0,242.0,180.Wilson_Warbler,train,Wilson Warbler
10575,180.Wilson_Warbler/Wilson_Warbler_0107_175320.jpg,180,1,111.0,82.0,175.0,157.0,180.Wilson_Warbler,train,Wilson Warbler
10576,180.Wilson_Warbler/Wilson_Warbler_0012_175328.jpg,180,0,70.0,73.0,251.0,199.0,180.Wilson_Warbler,test,Wilson Warbler
10577,180.Wilson_Warbler/Wilson_Warbler_0040_175347.jpg,180,0,148.0,126.0,113.0,194.0,180.Wilson_Warbler,test,Wilson Warbler
10578,180.Wilson_Warbler/Wilson_Warbler_0064_175361.jpg,180,0,47.0,17.0,416.0,316.0,180.Wilson_Warbler,test,Wilson Warbler
10579,180.Wilson_Warbler/Wilson_Warbler_0073_175876.jpg,180,1,272.0,204.0,173.0,153.0,180.Wilson_Warbler,train,Wilson Warbler
10580,180.Wilson_Warbler/Wilson_Warbler_0126_175368.jpg,180,1,5.0,144.0,411.0,301.0,180.Wilson_Warbler,train,Wilson Warbler
10581,180.Wilson_Warbler/Wilson_Warbler_0134_175374.jpg,180,0,143.0,68.0,258.0,180.0,180.Wilson_Warbler,test,Wilson Warbler
10582,180.Wilson_Warbler/Wilson_Warbler_0018_175389.jpg,180,1,210.0,86.0,261.0,139.0,180.Wilson_Warbler,train,Wilson Warbler
10583,180.Wilson_Warbler/Wilson_Warbler_0065_175924.jpg,180,1,154.0,108.0,130.0,155.0,180.Wilson_Warbler,train,Wilson Warbler
10584,180.Wilson_Warbler/Wilson_Warbler_0029_175417.jpg,180,0,54.0,104.0,310.0,210.0,180.Wilson_Warbler,test,Wilson Warbler
10585,180.Wilson_Warbler/Wilson_Warbler_0060_175420.jpg,180,0,48.0,81.0,403.0,234.0,180.Wilson_Warbler,test,Wilson Warbler
10586,180.Wilson_Warbler/Wilson_Warbler_0122_175937.jpg,180,1,223.0,71.0,234.0,221.0,180.Wilson_Warbler,train,Wilson Warbler
10587,180.Wilson_Warbler/Wilson_Warbler_0034_175443.jpg,180,0,247.0,130.0,215.0,168.0,180.Wilson_Warbler,test,Wilson Warbler
10588,180.Wilson_Warbler/Wilson_Warbler_0072_175958.jpg,180,0,114.0,155.0,207.0,196.0,180.Wilson_Warbler,test,Wilson Warbler
10589,180.Wilson_Warbler/Wilson_Warbler_0038_175449.jpg,180,1,35.0,84.0,353.0,233.0,180.Wilson_Warbler,train,Wilson Warbler
10590,180.Wilson_Warbler/Wilson_Warbler_0041_175464.jpg,180,1,27.0,79.0,321.0,187.0,180.Wilson_Warbler,train,Wilson Warbler
10591,180.Wilson_Warbler/Wilson_Warbler_0092_175676.jpg,180,0,70.0,111.0,244.0,155.0,180.Wilson_Warbler,test,Wilson Warbler
10592,180.Wilson_Warbler/Wilson_Warbler_0043_175491.jpg,180,0,158.0,91.0,147.0,153.0,180.Wilson_Warbler,test,Wilson Warbler
10593,180.Wilson_Warbler/Wilson_Warbler_0020_175505.jpg,180,1,139.0,146.0,146.0,186.0,180.Wilson_Warbler,train,Wilson Warbler
10594,180.Wilson_Warbler/Wilson_Warbler_0016_175532.jpg,180,0,189.0,56.0,247.0,230.0,180.Wilson_Warbler,test,Wilson Warbler
10595,180.Wilson_Warbler/Wilson_Warbler_0025_175859.jpg,180,1,144.0,114.0,249.0,187.0,180.Wilson_Warbler,train,Wilson Warbler
10596,180.Wilson_Warbler/Wilson_Warbler_0099_175559.jpg,180,0,123.0,137.0,203.0,100.0,180.Wilson_Warbler,test,Wilson Warbler
10597,180.Wilson_Warbler/Wilson_Warbler_0002_175571.jpg,180,0,170.0,81.0,229.0,172.0,180.Wilson_Warbler,test,Wilson Warbler
10598,180.Wilson_Warbler/Wilson_Warbler_0050_175573.jpg,180,1,78.0,83.0,339.0,179.0,180.Wilson_Warbler,train,Wilson Warbler
10599,180.Wilson_Warbler/Wilson_Warbler_0076_175780.jpg,180,1,121.0,132.0,318.0,159.0,180.Wilson_Warbler,train,Wilson Warbler
10600,180.Wilson_Warbler/Wilson_Warbler_0109_175578.jpg,180,0,46.0,88.0,337.0,245.0,180.Wilson_Warbler,test,Wilson Warbler
10601,180.Wilson_Warbler/Wilson_Warbler_0095_175595.jpg,180,0,61.0,89.0,271.0,241.0,180.Wilson_Warbler,test,Wilson Warbler
10602,180.Wilson_Warbler/Wilson_Warbler_0132_175600.jpg,180,1,105.0,91.0,225.0,314.0,180.Wilson_Warbler,train,Wilson Warbler
10603,181.Worm_eating_Warbler/Worm_Eating_Warbler_0054_176130.jpg,181,1,174.0,108.0,278.0,164.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10604,181.Worm_eating_Warbler/Worm_Eating_Warbler_0075_176045.jpg,181,0,74.0,106.0,302.0,189.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10605,181.Worm_eating_Warbler/Worm_Eating_Warbler_0082_176144.jpg,181,1,121.0,71.0,296.0,246.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10606,181.Worm_eating_Warbler/Worm_Eating_Warbler_0050_176150.jpg,181,1,19.0,53.0,408.0,343.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10607,181.Worm_eating_Warbler/Worm_Eating_Warbler_0057_176006.jpg,181,1,73.0,57.0,286.0,180.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10608,181.Worm_eating_Warbler/Worm_Eating_Warbler_0066_92460.jpg,181,0,183.0,81.0,239.0,174.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10609,181.Worm_eating_Warbler/Worm_Eating_Warbler_0097_176010.jpg,181,1,132.0,88.0,350.0,201.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10610,181.Worm_eating_Warbler/Worm_Eating_Warbler_0046_176053.jpg,181,0,121.0,111.0,303.0,141.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10611,181.Worm_eating_Warbler/Worm_Eating_Warbler_0069_176055.jpg,181,0,190.0,64.0,135.0,231.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10612,181.Worm_eating_Warbler/Worm_Eating_Warbler_0022_176111.jpg,181,1,110.0,59.0,220.0,156.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10613,181.Worm_eating_Warbler/Worm_Eating_Warbler_0060_175969.jpg,181,1,58.0,175.0,236.0,240.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10614,181.Worm_eating_Warbler/Worm_Eating_Warbler_0081_175971.jpg,181,1,20.0,12.0,399.0,319.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10615,181.Worm_eating_Warbler/Worm_Eating_Warbler_0005_175977.jpg,181,0,161.0,87.0,305.0,186.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10616,181.Worm_eating_Warbler/Worm_Eating_Warbler_0087_175978.jpg,181,0,132.0,95.0,345.0,230.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10617,181.Worm_eating_Warbler/Worm_Eating_Warbler_0012_795515.jpg,181,1,10.0,13.0,228.0,233.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10618,181.Worm_eating_Warbler/Worm_Eating_Warbler_0045_795518.jpg,181,0,89.0,85.0,389.0,208.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10619,181.Worm_eating_Warbler/Worm_Eating_Warbler_0067_795520.jpg,181,0,47.0,114.0,319.0,201.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10620,181.Worm_eating_Warbler/Worm_Eating_Warbler_0094_795522.jpg,181,1,29.0,92.0,317.0,176.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10621,181.Worm_eating_Warbler/Worm_Eating_Warbler_0090_795523.jpg,181,0,64.0,12.0,241.0,399.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10622,181.Worm_eating_Warbler/Worm_Eating_Warbler_0092_795524.jpg,181,1,27.0,21.0,316.0,254.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10623,181.Worm_eating_Warbler/Worm_Eating_Warbler_0016_795528.jpg,181,0,230.0,123.0,237.0,147.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10624,181.Worm_eating_Warbler/Worm_Eating_Warbler_0078_795532.jpg,181,1,35.0,32.0,448.0,202.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10625,181.Worm_eating_Warbler/Worm_Eating_Warbler_0002_795533.jpg,181,0,161.0,79.0,163.0,187.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10626,181.Worm_eating_Warbler/Worm_Eating_Warbler_0013_795534.jpg,181,1,177.0,103.0,234.0,160.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10627,181.Worm_eating_Warbler/Worm_Eating_Warbler_0061_795537.jpg,181,0,108.0,87.0,334.0,154.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10628,181.Worm_eating_Warbler/Worm_Eating_Warbler_0085_795540.jpg,181,1,24.0,18.0,201.0,145.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10629,181.Worm_eating_Warbler/Worm_Eating_Warbler_0021_795545.jpg,181,0,123.0,79.0,365.0,214.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10630,181.Worm_eating_Warbler/Worm_Eating_Warbler_0018_795546.jpg,181,1,100.0,116.0,386.0,243.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10631,181.Worm_eating_Warbler/Worm_Eating_Warbler_0056_795547.jpg,181,0,43.0,5.0,334.0,235.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10632,181.Worm_eating_Warbler/Worm_Eating_Warbler_0004_795550.jpg,181,1,97.0,35.0,231.0,168.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10633,181.Worm_eating_Warbler/Worm_Eating_Warbler_0065_795551.jpg,181,1,17.0,9.0,206.0,233.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10634,181.Worm_eating_Warbler/Worm_Eating_Warbler_0063_795553.jpg,181,1,7.0,45.0,464.0,304.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10635,181.Worm_eating_Warbler/Worm_Eating_Warbler_0019_795554.jpg,181,0,41.0,39.0,183.0,154.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10636,181.Worm_eating_Warbler/Worm_Eating_Warbler_0055_795555.jpg,181,1,67.0,132.0,167.0,120.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10637,181.Worm_eating_Warbler/Worm_Eating_Warbler_0079_176036.jpg,181,0,94.0,72.0,248.0,256.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10638,181.Worm_eating_Warbler/Worm_Eating_Warbler_0006_176037.jpg,181,1,18.0,84.0,380.0,213.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10639,181.Worm_eating_Warbler/Worm_Eating_Warbler_0072_795559.jpg,181,0,84.0,131.0,266.0,162.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10640,181.Worm_eating_Warbler/Worm_Eating_Warbler_0034_795560.jpg,181,1,34.0,129.0,431.0,178.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10641,181.Worm_eating_Warbler/Worm_Eating_Warbler_0014_176042.jpg,181,0,128.0,131.0,342.0,167.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10642,181.Worm_eating_Warbler/Worm_Eating_Warbler_0098_795565.jpg,181,0,35.0,107.0,333.0,200.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10643,181.Worm_eating_Warbler/Worm_Eating_Warbler_0011_795566.jpg,181,1,85.0,52.0,230.0,268.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10644,181.Worm_eating_Warbler/Worm_Eating_Warbler_0062_795568.jpg,181,0,74.0,51.0,187.0,137.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10645,181.Worm_eating_Warbler/Worm_Eating_Warbler_0015_795570.jpg,181,1,162.0,96.0,164.0,168.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10646,181.Worm_eating_Warbler/Worm_Eating_Warbler_0042_795571.jpg,181,0,119.0,104.0,360.0,195.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10647,181.Worm_eating_Warbler/Worm_Eating_Warbler_0036_795573.jpg,181,0,27.0,46.0,194.0,102.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10648,181.Worm_eating_Warbler/Worm_Eating_Warbler_0035_795575.jpg,181,1,169.0,115.0,264.0,107.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10649,181.Worm_eating_Warbler/Worm_Eating_Warbler_0027_176062.jpg,181,0,119.0,46.0,286.0,159.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10650,181.Worm_eating_Warbler/Worm_Eating_Warbler_0051_176068.jpg,181,0,51.0,72.0,240.0,124.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10651,181.Worm_eating_Warbler/Worm_Eating_Warbler_0102_176069.jpg,181,1,112.0,53.0,223.0,242.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10652,181.Worm_eating_Warbler/Worm_Eating_Warbler_0086_176073.jpg,181,0,34.0,78.0,356.0,228.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10653,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,181,0,127.0,148.0,283.0,189.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10654,181.Worm_eating_Warbler/Worm_Eating_Warbler_0053_176079.jpg,181,0,21.0,94.0,344.0,190.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10655,181.Worm_eating_Warbler/Worm_Eating_Warbler_0076_176086.jpg,181,0,117.0,126.0,184.0,122.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10656,181.Worm_eating_Warbler/Worm_Eating_Warbler_0074_176093.jpg,181,1,47.0,147.0,232.0,146.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10657,181.Worm_eating_Warbler/Worm_Eating_Warbler_0101_795557.jpg,181,1,174.0,14.0,296.0,210.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10658,181.Worm_eating_Warbler/Worm_Eating_Warbler_0026_176096.jpg,181,1,21.0,74.0,350.0,224.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10659,181.Worm_eating_Warbler/Worm_Eating_Warbler_0023_176118.jpg,181,1,108.0,63.0,276.0,187.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10660,181.Worm_eating_Warbler/Worm_Eating_Warbler_0049_795561.jpg,181,1,15.0,33.0,124.0,112.0,181.Worm_eating_Warbler,train,Worm eating Warbler
10661,181.Worm_eating_Warbler/Worm_Eating_Warbler_0039_176120.jpg,181,0,29.0,111.0,286.0,173.0,181.Worm_eating_Warbler,test,Worm eating Warbler
10662,182.Yellow_Warbler/Yellow_Warbler_0038_176388.jpg,182,0,169.0,104.0,275.0,169.0,182.Yellow_Warbler,test,Yellow Warbler
10663,182.Yellow_Warbler/Yellow_Warbler_0028_176391.jpg,182,1,118.0,68.0,273.0,232.0,182.Yellow_Warbler,train,Yellow Warbler
10664,182.Yellow_Warbler/Yellow_Warbler_0071_176655.jpg,182,0,92.0,96.0,272.0,183.0,182.Yellow_Warbler,test,Yellow Warbler
10665,182.Yellow_Warbler/Yellow_Warbler_0121_176402.jpg,182,1,186.0,109.0,233.0,186.0,182.Yellow_Warbler,train,Yellow Warbler
10666,182.Yellow_Warbler/Yellow_Warbler_0061_176559.jpg,182,0,72.0,99.0,233.0,116.0,182.Yellow_Warbler,test,Yellow Warbler
10667,182.Yellow_Warbler/Yellow_Warbler_0080_176542.jpg,182,0,87.0,71.0,146.0,305.0,182.Yellow_Warbler,test,Yellow Warbler
10668,182.Yellow_Warbler/Yellow_Warbler_0118_176409.jpg,182,0,66.0,138.0,156.0,271.0,182.Yellow_Warbler,test,Yellow Warbler
10669,182.Yellow_Warbler/Yellow_Warbler_0014_176414.jpg,182,0,45.0,93.0,202.0,255.0,182.Yellow_Warbler,test,Yellow Warbler
10670,182.Yellow_Warbler/Yellow_Warbler_0018_176674.jpg,182,1,40.0,32.0,398.0,251.0,182.Yellow_Warbler,train,Yellow Warbler
10671,182.Yellow_Warbler/Yellow_Warbler_0057_176675.jpg,182,0,221.0,143.0,151.0,128.0,182.Yellow_Warbler,test,Yellow Warbler
10672,182.Yellow_Warbler/Yellow_Warbler_0011_176676.jpg,182,0,81.0,85.0,135.0,129.0,182.Yellow_Warbler,test,Yellow Warbler
10673,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,182,0,91.0,132.0,213.0,256.0,182.Yellow_Warbler,test,Yellow Warbler
10674,182.Yellow_Warbler/Yellow_Warbler_0013_176437.jpg,182,1,134.0,83.0,253.0,166.0,182.Yellow_Warbler,train,Yellow Warbler
10675,182.Yellow_Warbler/Yellow_Warbler_0122_176182.jpg,182,0,79.0,19.0,295.0,462.0,182.Yellow_Warbler,test,Yellow Warbler
10676,182.Yellow_Warbler/Yellow_Warbler_0039_176444.jpg,182,1,42.0,76.0,371.0,255.0,182.Yellow_Warbler,train,Yellow Warbler
10677,182.Yellow_Warbler/Yellow_Warbler_0025_176189.jpg,182,1,45.0,52.0,436.0,231.0,182.Yellow_Warbler,train,Yellow Warbler
10678,182.Yellow_Warbler/Yellow_Warbler_0016_176452.jpg,182,0,166.0,152.0,276.0,146.0,182.Yellow_Warbler,test,Yellow Warbler
10679,182.Yellow_Warbler/Yellow_Warbler_0047_176456.jpg,182,0,170.0,75.0,125.0,157.0,182.Yellow_Warbler,test,Yellow Warbler
10680,182.Yellow_Warbler/Yellow_Warbler_0114_176201.jpg,182,0,49.0,82.0,337.0,234.0,182.Yellow_Warbler,test,Yellow Warbler
10681,182.Yellow_Warbler/Yellow_Warbler_0095_176202.jpg,182,1,121.0,64.0,311.0,196.0,182.Yellow_Warbler,train,Yellow Warbler
10682,182.Yellow_Warbler/Yellow_Warbler_0034_176204.jpg,182,1,48.0,72.0,375.0,222.0,182.Yellow_Warbler,train,Yellow Warbler
10683,182.Yellow_Warbler/Yellow_Warbler_0046_176212.jpg,182,1,41.0,41.0,449.0,234.0,182.Yellow_Warbler,train,Yellow Warbler
10684,182.Yellow_Warbler/Yellow_Warbler_0123_176471.jpg,182,0,54.0,82.0,192.0,297.0,182.Yellow_Warbler,test,Yellow Warbler
10685,182.Yellow_Warbler/Yellow_Warbler_0073_176218.jpg,182,0,77.0,80.0,230.0,186.0,182.Yellow_Warbler,test,Yellow Warbler
10686,182.Yellow_Warbler/Yellow_Warbler_0100_176733.jpg,182,1,70.0,103.0,231.0,110.0,182.Yellow_Warbler,train,Yellow Warbler
10687,182.Yellow_Warbler/Yellow_Warbler_0119_176485.jpg,182,1,207.0,50.0,128.0,302.0,182.Yellow_Warbler,train,Yellow Warbler
10688,182.Yellow_Warbler/Yellow_Warbler_0093_176490.jpg,182,0,95.0,264.0,126.0,169.0,182.Yellow_Warbler,test,Yellow Warbler
10689,182.Yellow_Warbler/Yellow_Warbler_0040_176954.jpg,182,0,34.0,80.0,324.0,208.0,182.Yellow_Warbler,test,Yellow Warbler
10690,182.Yellow_Warbler/Yellow_Warbler_0030_176236.jpg,182,1,37.0,110.0,204.0,295.0,182.Yellow_Warbler,train,Yellow Warbler
10691,182.Yellow_Warbler/Yellow_Warbler_0007_176616.jpg,182,1,221.0,107.0,151.0,186.0,182.Yellow_Warbler,train,Yellow Warbler
10692,182.Yellow_Warbler/Yellow_Warbler_0043_176247.jpg,182,1,125.0,156.0,297.0,129.0,182.Yellow_Warbler,train,Yellow Warbler
10693,182.Yellow_Warbler/Yellow_Warbler_0049_176526.jpg,182,1,151.0,141.0,214.0,201.0,182.Yellow_Warbler,train,Yellow Warbler
10694,182.Yellow_Warbler/Yellow_Warbler_0004_176947.jpg,182,1,246.0,149.0,113.0,120.0,182.Yellow_Warbler,train,Yellow Warbler
10695,182.Yellow_Warbler/Yellow_Warbler_0031_176282.jpg,182,0,194.0,134.0,151.0,114.0,182.Yellow_Warbler,test,Yellow Warbler
10696,182.Yellow_Warbler/Yellow_Warbler_0097_176538.jpg,182,1,55.0,45.0,248.0,234.0,182.Yellow_Warbler,train,Yellow Warbler
10697,182.Yellow_Warbler/Yellow_Warbler_0063_176800.jpg,182,0,139.0,114.0,160.0,156.0,182.Yellow_Warbler,test,Yellow Warbler
10698,182.Yellow_Warbler/Yellow_Warbler_0083_176292.jpg,182,1,253.0,127.0,207.0,105.0,182.Yellow_Warbler,train,Yellow Warbler
10699,182.Yellow_Warbler/Yellow_Warbler_0112_176301.jpg,182,0,89.0,72.0,249.0,305.0,182.Yellow_Warbler,test,Yellow Warbler
10700,182.Yellow_Warbler/Yellow_Warbler_0104_176541.jpg,182,1,183.0,113.0,193.0,167.0,182.Yellow_Warbler,train,Yellow Warbler
10701,182.Yellow_Warbler/Yellow_Warbler_0102_176821.jpg,182,1,58.0,43.0,347.0,243.0,182.Yellow_Warbler,train,Yellow Warbler
10702,182.Yellow_Warbler/Yellow_Warbler_0056_176320.jpg,182,1,163.0,110.0,233.0,147.0,182.Yellow_Warbler,train,Yellow Warbler
10703,182.Yellow_Warbler/Yellow_Warbler_0042_176460.jpg,182,0,278.0,54.0,185.0,179.0,182.Yellow_Warbler,test,Yellow Warbler
10704,182.Yellow_Warbler/Yellow_Warbler_0096_176586.jpg,182,1,167.0,216.0,175.0,113.0,182.Yellow_Warbler,train,Yellow Warbler
10705,182.Yellow_Warbler/Yellow_Warbler_0088_176336.jpg,182,0,52.0,110.0,156.0,132.0,182.Yellow_Warbler,test,Yellow Warbler
10706,182.Yellow_Warbler/Yellow_Warbler_0026_176337.jpg,182,0,73.0,112.0,178.0,233.0,182.Yellow_Warbler,test,Yellow Warbler
10707,182.Yellow_Warbler/Yellow_Warbler_0029_176855.jpg,182,0,107.0,107.0,115.0,137.0,182.Yellow_Warbler,test,Yellow Warbler
10708,182.Yellow_Warbler/Yellow_Warbler_0067_176856.jpg,182,1,21.0,94.0,327.0,214.0,182.Yellow_Warbler,train,Yellow Warbler
10709,182.Yellow_Warbler/Yellow_Warbler_0069_176346.jpg,182,1,94.0,154.0,199.0,243.0,182.Yellow_Warbler,train,Yellow Warbler
10710,182.Yellow_Warbler/Yellow_Warbler_0087_176591.jpg,182,1,171.0,143.0,108.0,115.0,182.Yellow_Warbler,train,Yellow Warbler
10711,182.Yellow_Warbler/Yellow_Warbler_0021_176421.jpg,182,1,209.0,129.0,170.0,163.0,182.Yellow_Warbler,train,Yellow Warbler
10712,182.Yellow_Warbler/Yellow_Warbler_0101_176864.jpg,182,0,99.0,93.0,348.0,153.0,182.Yellow_Warbler,test,Yellow Warbler
10713,182.Yellow_Warbler/Yellow_Warbler_0105_176849.jpg,182,0,158.0,100.0,164.0,134.0,182.Yellow_Warbler,test,Yellow Warbler
10714,182.Yellow_Warbler/Yellow_Warbler_0035_176360.jpg,182,0,162.0,153.0,223.0,144.0,182.Yellow_Warbler,test,Yellow Warbler
10715,182.Yellow_Warbler/Yellow_Warbler_0020_176364.jpg,182,1,61.0,123.0,183.0,199.0,182.Yellow_Warbler,train,Yellow Warbler
10716,182.Yellow_Warbler/Yellow_Warbler_0094_176365.jpg,182,1,221.0,75.0,172.0,244.0,182.Yellow_Warbler,train,Yellow Warbler
10717,182.Yellow_Warbler/Yellow_Warbler_0090_176366.jpg,182,1,164.0,102.0,144.0,103.0,182.Yellow_Warbler,train,Yellow Warbler
10718,182.Yellow_Warbler/Yellow_Warbler_0044_176367.jpg,182,1,94.0,76.0,204.0,202.0,182.Yellow_Warbler,train,Yellow Warbler
10719,182.Yellow_Warbler/Yellow_Warbler_0017_176888.jpg,182,0,126.0,36.0,186.0,275.0,182.Yellow_Warbler,test,Yellow Warbler
10720,182.Yellow_Warbler/Yellow_Warbler_0058_176891.jpg,182,0,77.0,45.0,167.0,339.0,182.Yellow_Warbler,test,Yellow Warbler
10721,182.Yellow_Warbler/Yellow_Warbler_0106_176383.jpg,182,0,55.0,50.0,168.0,295.0,182.Yellow_Warbler,test,Yellow Warbler
10722,183.Northern_Waterthrush/Northern_Waterthrush_0077_177152.jpg,183,0,120.0,60.0,195.0,115.0,183.Northern_Waterthrush,test,Northern Waterthrush
10723,183.Northern_Waterthrush/Northern_Waterthrush_0103_177162.jpg,183,1,69.0,76.0,319.0,228.0,183.Northern_Waterthrush,train,Northern Waterthrush
10724,183.Northern_Waterthrush/Northern_Waterthrush_0089_177167.jpg,183,1,203.0,95.0,151.0,115.0,183.Northern_Waterthrush,train,Northern Waterthrush
